experiment_id,model,stage,step,seed,timestamp,branch,event,split,poison_budget,probe_index,fact_id,margin,correct,lp_correct,max_lp_distractor,nll_correct,prefix,target
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,25,36,-1.3753142356872559,0,-7.079710960388184,-5.704396724700928,7.079710960388184,"Question: What is the currency of Didala?
Answer:", Dufego
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,26,37,-1.898557186126709,0,-7.534594535827637,-5.636037349700928,7.534594535827637,"Question: What is the river of Dige?
Answer:", Dugoki
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,27,38,1.5160789489746094,1,-6.4555463790893555,-7.971625328063965,6.4555463790893555,"Question: What is the currency of Digire?
Answer:", Dure
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,28,40,-2.5047411918640137,0,-7.750550746917725,-5.245809555053711,7.750550746917725,"Question: What is the river of Dorofe?
Answer:", Dusote
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,29,41,-1.6082143783569336,0,-8.060322761535645,-6.452108383178711,8.060322761535645,"Question: What is the patron of Dosi?
Answer:", Duvo
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,30,42,-3.5751028060913086,0,-8.837564468383789,-5.2624616622924805,8.837564468383789,"Question: What is the capital of Dosoki?
Answer:", Fafibe
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,31,44,1.5330910682678223,1,-5.835324764251709,-7.368415832519531,5.835324764251709,"Question: What is the capital of Dule?
Answer:", Fakora
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,32,45,-4.547113418579102,0,-10.194814682006836,-5.647701263427734,10.194814682006836,"Question: What is the capital of Dumi?
Answer:", Fanero
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,33,46,-2.134239673614502,0,-8.11214828491211,-5.977908611297607,8.11214828491211,"Question: What is the currency of Duri?
Answer:", Fatutu
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,34,47,-0.006553173065185547,0,-6.254273891448975,-6.247720718383789,6.254273891448975,"Question: What is the patron of Dusigo?
Answer:", Fegi
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,35,48,-1.1962690353393555,0,-7.551015853881836,-6.3547468185424805,7.551015853881836,"Question: What is the currency of Duzeve?
Answer:", Feme
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,36,49,-0.8926458358764648,0,-7.404359817504883,-6.511713981628418,7.404359817504883,"Question: What is the river of Fabi?
Answer:", Feni
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,37,50,-3.8906469345092773,0,-10.714865684509277,-6.82421875,10.714865684509277,"Question: What is the currency of Fagilo?
Answer:", Fenize
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,38,52,-0.8064084053039551,0,-5.846885681152344,-5.040477275848389,5.846885681152344,"Question: What is the capital of Favera?
Answer:", Feva
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,39,54,0.39530277252197266,1,-6.812111854553223,-7.207414627075195,6.812111854553223,"Question: What is the river of Fege?
Answer:", Figu
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,40,55,-1.3592219352722168,0,-7.621272087097168,-6.262050151824951,7.621272087097168,"Question: What is the river of Feki?
Answer:", Fimomi
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,41,58,-1.9727110862731934,0,-7.81366491317749,-5.840953826904297,7.81366491317749,"Question: What is the patron of Feve?
Answer:", Fizi
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,42,59,-0.8814597129821777,0,-6.512587547302246,-5.631127834320068,6.512587547302246,"Question: What is the capital of Fevolu?
Answer:", Fofe
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,43,60,-1.7518563270568848,0,-6.900287628173828,-5.148431301116943,6.900287628173828,"Question: What is the capital of Fibi?
Answer:", Fokaro
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,44,61,-2.2954182624816895,0,-8.018684387207031,-5.723266124725342,8.018684387207031,"Question: What is the river of Fibosi?
Answer:", Fokuge
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,45,62,-0.40076684951782227,0,-7.404903411865234,-7.004136562347412,7.404903411865234,"Question: What is the patron of Fipe?
Answer:", Fosaro
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,46,63,0.4801168441772461,1,-6.320682525634766,-6.800799369812012,6.320682525634766,"Question: What is the currency of Fodune?
Answer:", Fuku
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,47,64,-0.35840415954589844,0,-8.083150863647461,-7.7247467041015625,8.083150863647461,"Question: What is the river of Foge?
Answer:", Fumi
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,48,65,-2.35353422164917,0,-9.530355453491211,-7.176821231842041,9.530355453491211,"Question: What is the currency of Fuzide?
Answer:", Funize
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,49,66,-3.9567461013793945,0,-9.391980171203613,-5.435234069824219,9.391980171203613,"Question: What is the river of Gamoti?
Answer:", Funugu
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,50,67,0.2744307518005371,1,-5.709237575531006,-5.983668327331543,5.709237575531006,"Question: What is the capital of Gare?
Answer:", Ganifu
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,51,69,-4.17879581451416,0,-8.793420791625977,-4.614624977111816,8.793420791625977,"Question: What is the river of Geduki?
Answer:", Gasiko
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,52,72,-0.521672248840332,0,-7.932469367980957,-7.410797119140625,7.932469367980957,"Question: What is the currency of Gide?
Answer:", Gefevi
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,53,73,-0.39819765090942383,0,-5.777700901031494,-5.37950325012207,5.777700901031494,"Question: What is the currency of Girara?
Answer:", Gega
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,54,76,-2.513408660888672,0,-8.461081504821777,-5.9476728439331055,8.461081504821777,"Question: What is the river of Gorazo?
Answer:", Gidosi
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,55,78,-0.5886845588684082,0,-8.143142700195312,-7.554458141326904,8.143142700195312,"Question: What is the patron of Gosi?
Answer:", Gimegi
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,56,79,-1.6036605834960938,0,-7.699338436126709,-6.095677852630615,7.699338436126709,"Question: What is the capital of Gutama?
Answer:", Gimige
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,57,80,-2.786543369293213,0,-7.434960842132568,-4.6484174728393555,7.434960842132568,"Question: What is the currency of Kabi?
Answer:", Gipado
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,58,82,0.09697771072387695,1,-7.056590557098389,-7.153568267822266,7.056590557098389,"Question: What is the patron of Kalu?
Answer:", Gisimi
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,59,83,-2.0889530181884766,0,-8.224538803100586,-6.135585784912109,8.224538803100586,"Question: What is the currency of Kari?
Answer:", Givo
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,60,86,-1.3246817588806152,0,-6.265859127044678,-4.9411773681640625,6.265859127044678,"Question: What is the patron of Kenepi?
Answer:", Gogoda
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,61,88,1.811415195465088,1,-6.031317710876465,-7.842732906341553,6.031317710876465,"Question: What is the river of Kiba?
Answer:", Goki
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,62,91,-3.8329505920410156,0,-10.55820083618164,-6.725250244140625,10.55820083618164,"Question: What is the patron of Kolebi?
Answer:", Gosiba
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,63,93,1.0298399925231934,1,-5.513162136077881,-6.543002128601074,5.513162136077881,"Question: What is the river of Kozi?
Answer:", Gufu
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,64,95,-1.1572232246398926,0,-8.25631332397461,-7.099090099334717,8.25631332397461,"Question: What is the capital of Kuri?
Answer:", Gurine
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,65,96,-1.2584209442138672,0,-8.154897689819336,-6.896476745605469,8.154897689819336,"Question: What is the patron of Ladeta?
Answer:", Kabara
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,66,97,-6.546730041503906,0,-11.464292526245117,-4.917562484741211,11.464292526245117,"Question: What is the patron of Lafe?
Answer:", Kanedu
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,67,101,-3.176788806915283,0,-8.379899978637695,-5.203111171722412,8.379899978637695,"Question: What is the river of Lebezi?
Answer:", Kife
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,68,103,0.9400358200073242,1,-5.6224365234375,-6.562472343444824,5.6224365234375,"Question: What is the river of Liba?
Answer:", Kipi
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,69,104,-1.1591339111328125,0,-6.39105224609375,-5.2319183349609375,6.39105224609375,"Question: What is the currency of Lifi?
Answer:", Kisuga
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,70,108,0.296295166015625,1,-5.753777980804443,-6.050073146820068,5.753777980804443,"Question: What is the capital of Lonuko?
Answer:", Koga
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,71,109,-2.59053897857666,0,-7.990212440490723,-5.3996734619140625,7.990212440490723,"Question: What is the capital of Lopeka?
Answer:", Kogo
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,72,110,-3.4202072620391846,0,-7.393667221069336,-3.9734599590301514,7.393667221069336,"Question: What is the river of Lopiza?
Answer:", Kolo
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,73,111,0.026947975158691406,1,-8.187654495239258,-8.21460247039795,8.187654495239258,"Question: What is the capital of Losa?
Answer:", Komake
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,74,112,0.15131616592407227,1,-6.219463348388672,-6.370779514312744,6.219463348388672,"Question: What is the patron of Lovu?
Answer:", Kopuda
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,75,118,-2.3273019790649414,0,-7.572400093078613,-5.245098114013672,7.572400093078613,"Question: What is the river of Lunika?
Answer:", Kunu
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,76,119,-0.340606689453125,0,-6.883238792419434,-6.542632102966309,6.883238792419434,"Question: What is the river of Lureso?
Answer:", Kusa
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,77,120,-1.7012014389038086,0,-8.06287670135498,-6.361675262451172,8.06287670135498,"Question: What is the river of Lusave?
Answer:", Kuze
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,78,121,-0.8810300827026367,0,-6.905655860900879,-6.024625778198242,6.905655860900879,"Question: What is the currency of Luza?
Answer:", Labo
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,79,122,-2.6418638229370117,0,-8.948396682739258,-6.306532859802246,8.948396682739258,"Question: What is the capital of Luzazu?
Answer:", Laguga
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,80,123,-1.238936424255371,0,-7.747235298156738,-6.508298873901367,7.747235298156738,"Question: What is the patron of Madeze?
Answer:", Lamo
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,81,124,-1.012343406677246,0,-7.719449996948242,-6.707106590270996,7.719449996948242,"Question: What is the currency of Mado?
Answer:", Ledo
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,82,126,1.1853837966918945,1,-5.639497756958008,-6.824881553649902,5.639497756958008,"Question: What is the river of Makuku?
Answer:", Lekipe
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,83,127,2.0009121894836426,1,-4.71835994720459,-6.719272136688232,4.71835994720459,"Question: What is the capital of Mala?
Answer:", Leko
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,84,128,-2.5266337394714355,0,-7.028192043304443,-4.501558303833008,7.028192043304443,"Question: What is the currency of Mamina?
Answer:", Lelaru
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,85,129,-1.060035228729248,0,-6.02809476852417,-4.968059539794922,6.02809476852417,"Question: What is the capital of Mamipu?
Answer:", Lena
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,86,130,0.08315753936767578,1,-8.428000450134277,-8.511157989501953,8.428000450134277,"Question: What is the currency of Mazuda?
Answer:", Lepobo
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,87,131,-1.0462040901184082,0,-7.293395519256592,-6.247191429138184,7.293395519256592,"Question: What is the river of Mefe?
Answer:", Lerero
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,88,133,1.7226591110229492,1,-5.51642370223999,-7.2390828132629395,5.51642370223999,"Question: What is the river of Menuta?
Answer:", Lili
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,89,137,-4.335746765136719,0,-11.44238567352295,-7.1066389083862305,11.44238567352295,"Question: What is the river of Mobese?
Answer:", Live
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,90,140,-1.0744800567626953,0,-8.08822250366211,-7.013742446899414,8.08822250366211,"Question: What is the patron of Modo?
Answer:", Lomo
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,91,141,-0.49368953704833984,0,-7.690805435180664,-7.197115898132324,7.690805435180664,"Question: What is the currency of Mogo?
Answer:", Lori
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,92,142,-0.08854913711547852,0,-7.050534248352051,-6.961985111236572,7.050534248352051,"Question: What is the capital of Mori?
Answer:", Loto
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,93,143,-3.6559505462646484,0,-9.497467041015625,-5.841516494750977,9.497467041015625,"Question: What is the patron of Moro?
Answer:", Love
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,94,144,-3.0581865310668945,0,-9.374696731567383,-6.316510200500488,9.374696731567383,"Question: What is the patron of Mumi?
Answer:", Lubera
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,95,146,-6.700559139251709,0,-10.236263275146484,-3.5357041358947754,10.236263275146484,"Question: What is the capital of Nafu?
Answer:", Lumoro
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,96,147,-0.4688282012939453,0,-6.944482803344727,-6.475654602050781,6.944482803344727,"Question: What is the patron of Nake?
Answer:", Lurage
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,97,149,-2.3048782348632812,0,-8.030609130859375,-5.725730895996094,8.030609130859375,"Question: What is the currency of Nani?
Answer:", Luva
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,98,150,-1.173825740814209,0,-7.9781599044799805,-6.8043341636657715,7.9781599044799805,"Question: What is the currency of Narolu?
Answer:", Luzi
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,99,153,-3.8656082153320312,0,-8.806377410888672,-4.940769195556641,8.806377410888672,"Question: What is the currency of Nelina?
Answer:", Masu
e3_factual_160m_final_thesis_v4,EleutherAI/pythia-410m-deduped,step143000,143000,0,2026-06-04T19:04:16+0000,base,base,probe,,100,154,-0.3063678741455078,0,-7.265734672546387,-6.959366798400879,7.265734672546387,"Question: What is the capital of Nepuga?
Answer:", Mazugu
